marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment,cleaned_review_body
US,4479778,R2HMEFC860H1BT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Kindle,"Replaced an older Kindle fire, enjoy using the new Fire HD",2015-08-27,1,replac older kindl fire enjoy use new fire hd
US,1343945,R1XTNCE5YWH8WJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Not satisfied at all with this product,Unit locks up all of the time. Tech support asked that I use it for 10 days or so and see if it keeps doing it? Not satisfied at all with this product.,2015-08-27,0,unit lock time tech support ask use day see keep satisfi product
US,23124319,R3GW4DJGBMD2VV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,love it love it love it wanted one for years,2015-08-27,1,love love love want one year
US,21008317,R19WHQZ3QAEY7R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Easy to Configure, Great Pic for my Shows, Glad Pmt Plan was Available","It just arrived- already charged.  I logged into my wifi then I set up my email, my Netflix, my Hulu, my HBOgo in minutes and I'm a moderately low tech person.  No problems.  I watched a few shows to check it out and was amazed that there were no problems- No weird &#34;WTH is happening?&#34; issues, and the viewing on the 7&#34; is so clear and crisp.  Great for taking on my vacation and to work so I don't miss my shows or emails.  Will have to play with it more for the other aps.  So glad they added the payment plan so I didn't feel guilty about buying it for myself. I wonder why they don't do the Amazon Prime as monthly payments like Hulu and Netflix?  I don't like the idea of repeating all-at-once big annual ACH that I might forget is going to hit my account so I haven't gone for the Prime even though I also have the Firestick for my TV and love that too.",2015-08-27,1,arriv alreadi charg log wifi set email netflix hulu hbogo minut im moder low tech person problem watch show check amaz problem weird wth happen issu view clear crisp great take vacat work dont miss show email play ap glad ad payment plan didnt feel guilti buy wonder dont amazon prime monthli payment like hulu netflix dont like idea repeat allatonc big annual ach might forget go hit account havent gone prime even though also firestick tv love
US,34828041,R1HHLE0EBZDKN7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,so far so good - my first tablet and I enjoy ALL the features it has,2015-08-27,1,far good first tablet enjoy featur
US,22072805,R2YTDYU3XGT430,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent product.,2015-08-27,1,excel product
US,24558911,R26V757AYW81KM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,New ones even better. Easy to navigate through and overall lovely,Had an original fire. New ones even better. Easy to navigate through and overall lovely.,2015-08-27,1,origin fire new one even better easi navig overal love
US,18249514,R2O130QXUDOL3V,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great,Yes it did and am very happy.Still checking it out and learning about it ready to start ordering books again.,2015-08-27,1,ye happystil check learn readi start order book
US,13505357,R3A6PJ5Q8XKPG5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,The first one was damaged by accident and i wanted to get the same thing as I was very happy with it,This is my econd Kindel Fire. The first one was damaged by accident and i wanted to get the same thing as I was very happy with it.,2015-08-27,1,econd kindel fire first one damag accid want get thing happi
US,45781152,R1ZH4E7Z9BG7WH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Standard problem. Standard solution.,"Good product. My problem: big hands, small keyboard. Desk top with standard keyboard and printer, although not portable, works best.",2015-08-27,1,good product problem big hand small keyboard desk top standard keyboard printer although portabl work best
US,13643289,R2AM4Y9QI2N3VF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Perfect for what it's intended.,2015-08-27,1,perfect intend
US,35245974,R2Y8SQ6Y4W1DC8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Nice! Love these things,2015-08-27,1,nice love thing
US,32709257,R3403GKBT9W1OW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,great deal! $79.99,Works grat for me!,2015-08-27,1,work grat
US,51498323,R2O530YQ62K1S0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,awesome and use it every day,2015-08-26,1,awesom use everi day
US,786326,RF10H75XUUM0Y,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"All was great , Thanks",2015-08-26,1,great thank
US,1624068,RNCA8HNZESSG3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I like it,2015-08-26,1,like
US,12566073,RC2CYTSQFUNRB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Pleasantly Surprised,It was a gift from Elizabeth. She gave it to me with the receipt to return it. I wasn't so sure I'd want it: I have an ipad. I was thinking of getting a new paper white kindle and this Fire does exactly what I wanted and more. Amazingly is isn't just a dumb iPad imitation. I find I'm using it more than the iPad these days. go figure?,2015-08-26,1,gift elizabeth gave receipt return wasnt sure id want ipad think get new paper white kindl fire exactli want amazingli isnt dumb ipad imit find im use ipad day go figur
US,41186162,R45RL8HX0JY4T,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-08-26,1,love
US,38197955,R3RD4CCK110KYE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"I previously had a Kindle Fire that I loved, however it was hard to read outside","I previously had a Kindle Fire that I loved, however it was hard to read outside. I bought a new one because the Fire wouldn't charge anymore. The new HD reads well outside. It is lighter in weight. I am not yet used to the format and have a hard time moving from one app to another. Sometimes it seems to be &#34;frozen&#34; and I have to shut it down and restart it to change aps. All in all, I like the Fire HD but I am disappointed that my old Kindle Fire wouldn't charge anymore.",2015-08-26,1,previous kindl fire love howev hard read outsid bought new one fire wouldnt charg anymor new hd read well outsid lighter weight yet use format hard time move one app anoth sometim seem frozen shut restart chang ap like fire hd disappoint old kindl fire wouldnt charg anymor
US,35025415,R9GNECQYY76EI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Bought it for the additional camera and photo app. Had ordered blue but received black.,2015-08-26,1,bought addit camera photo app order blue receiv black
US,22876495,R1T80HDASP4K3S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Good book reader,2015-08-26,1,good book reader
US,10825487,R32T13VNU9EJVA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Crap. Only buy if you want to replace in a year.,"Lasted less than 2 years and because it was out of warranty Amazon did nothing. I will never buy another Amazon product again!!!!!!! I barely used it and it locked and would not turn back on. Oh yeah, forget about talking to someone who speaks English when trying to fix problem.",2015-08-26,0,last le year warranti amazon noth never buy anoth amazon product bare use lock would turn back oh yeah forget talk someon speak english tri fix problem
US,21700476,RO0GYUASZ6NUC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Very nice tablet.,"Very nice tablet...  MY daughter loves it.  I purchased the tablet during a special promotion at Best Buy, and it is the best tablet.  Previously, I purchased bargain tablets for the price, but the Fire is a much better tablet and worth the additional money.",2015-08-26,1,nice tablet daughter love purchas tablet special promot best buy best tablet previous purchas bargain tablet price fire much better tablet worth addit money
US,41771113,R15SWZO16C68O1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love my new Fire!!,2015-08-26,1,love new fire
US,39055415,R27OFYLO85PYJG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,but I love it. The display is sharp and easy to ...,"I've only had my  Kindle Fire HD7 for a few weeks, but I love it. The display is sharp and easy to read. I have not explored all the options available, I've been too busy reading. For the money, I think it is a really good investment.",2015-08-26,1,ive kindl fire hd week love display sharp easi read explor option avail ive busi read money think realli good invest
US,14343039,R1FYLN1EA7NYK5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Excellent Tablet but exchanged for at 16 GB Fire HD Tablet,"Unfortunately the 8GB is not going to be enough GB's for the amount of TV, Film and other uses I will have for the Tablet.  It is great for people who won't need to use the tablet as much as I will be using it.  I have ordered the Fire HD 7,7&#34; Wi-Fi, 16 GB and that is what I should have ordered first.  The picture is so clear and the sound is excellent.  I wish I could have given the one I returned to one of my children but they both have a tablet.",2015-08-26,1,unfortun gb go enough gb amount tv film use tablet great peopl wont need use tablet much use order fire hd wifi gb order first pictur clear sound excel wish could given one return one child tablet
US,40080667,R34EZ7T1HMVH5B,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Fire Kindle HD with Case,"I gave my old working Fire HD to my hubby and he is so enjoying reading on it.  I love, love my new kindle it works perfect and that cover with the key pad makes it even better.  Great deal - love Amazon!",2015-08-26,1,gave old work fire hd hubbi enjoy read love love new kindl work perfect cover key pad make even better great deal love amazon
US,51342032,RAMW0DSCIJOIP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Enjoying the Kindle Fire HD 7 4th generation,"I'm really enjoying the Fire HD 7(4th generation).  The tablet is nice looking and has an exceptionally vibrant screen.  I read comments about the OS not being a &#34;real&#34; Andriod, but I've been able to load(or side load) all of the apps I've been using on my iPhone. The only app I haven't managed to install that had caused some issues has been Google Play. A couple of the side loaded Google apps say they need it, but then the continue to function as normal. I'm not sure why Amazon doesn't allow the loading of the Google apps, just to make the customer's life easier.  The tablet speed is quite adequate about 98% of the time, but on rare occasion things sort of stop, then catch back up.<br /><br />A couple of complaints.  I've only been using the Fire for roughly two weeks, but it does not seem to have overwhelming battery life.  If I use it a lot I would probably charge it daily.  One of the reasons I was replacing my Nook Color was that I had to charge it every 4 days. That's not a completely fair comparison as I'm doing much more on the Fire, but I had hoped the battery would last longer. I've installed utilities to give me some visibility into battery usage, but there doesn't seem to be much I can do to help other than possibly turn off the Wifi some, but that's not why you buy a tablet is it?<br /><br />Second complaint is about accessories.  I guess there is confusion about the various versions that are in some way a Kindle Fire 7, but not the HD 4th generation. I had a hard time finding a case locally, other than the odd one sold by Amazon, or generic cases with hooks on the side.  I ordered one from Amazon.com that was supposed to work, but turns out even though it said it was for my machine it really wasn't. I finally found a non-Prime seller that has a good, reasonable priced case, it just took a while. And unlike anything starting with an &#34;i&#34; or a Galaxy, it is hard to find accessories locally, and I live in a big town.<br /><br />I purchasedit on &#34;Prime Day&#34; for $79, and at that price the Fire 7 HD is an exceptional value.  Would I feel the same had I paid $139? I'm not sure. At full price I probably would have purchased the Nook Galaxy Note Tab 7, primarily because it has an SD slot.",2015-08-26,1,im realli enjoy fire hd th gener tablet nice look except vibrant screen read comment o real andriod ive abl loador side load app ive use iphon app havent manag instal caus issu googl play coupl side load googl app say need continu function normal im sure amazon doesnt allow load googl app make custom life easier tablet speed quit adequ time rare occas thing sort stop catch back upbr br coupl complaint ive use fire roughli two week seem overwhelm batteri life use lot would probabl charg daili one reason replac nook color charg everi day that complet fair comparison im much fire hope batteri would last longer ive instal util give visibl batteri usag doesnt seem much help possibl turn wifi that buy tablet itbr br second complaint accessori guess confus variou version way kindl fire hd th gener hard time find case local odd one sold amazon gener case hook side order one amazoncom suppos work turn even though said machin realli wasnt final found nonprim seller good reason price case took unlik anyth start galaxi hard find accessori local live big townbr br purchasedit prime day price fire hd except valu would feel paid im sure full price probabl would purchas nook galaxi note tab primarili sd slot
US,8307933,R31KRVUHWMAD6K,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,The camera resolution is not very clear.,2015-08-26,1,camera resolut clear
US,45114024,R3PV5SSNFE19YH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very pleased. I needed the update.,2015-08-26,1,plea need updat
US,44041114,R2BQCG74T32INL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"I like it, but it would be nice if it ...","I like it, but it would be nice if it had a charge light like the fire so you know when it is done charging,and didn't have to turn it on.",2015-08-26,1,like would nice charg light like fire know done chargingand didnt turn
US,39613881,REY5WWPGCVXGC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,i never thought i would want or even like a kindle-but so far,"i never thought i would want or even like a kindle-but so far, as i'm playing around with it to see all it can do, i'm loving it!  i was finally able to get a hold of 6 books (which are in 3 different series that i love) and now i can also get Netflix!",2015-08-26,1,never thought would want even like kindlebut far im play around see im love final abl get hold book differ seri love also get netflix
US,47875781,R1X3W30Q3YFC9C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Interesting upgrade from old kindle fire. Wish it did not have ads.,2015-08-25,1,interest upgrad old kindl fire wish ad
US,35243576,R1MKDMYDGSIOLM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it!,2015-08-25,1,love
